Wavelength, Absorbance
380.5,0.03921167331
381.6,0.03631325296
382.8,0.04501553263
383.9,0.0413484544
385.1,0.04391886993
386.2,0.0533045939
387.4,0.06132616415
388.5,0.07119660101
389.7,0.07542992286
390.8,0.0807335609
392,0.08499115893
393.1,0.08814111701
394.3,0.09286021044
395.4,0.0981854295
396.6,0.101713041
397.7,0.1059258939
398.9,0.1074528658
400,0.1083588166
401.2,0.1085744544
402.3,0.1081515227
403.5,0.1106014933
404.6,0.1118517075
405.8,0.1136495123
406.9,0.1155666038
408.1,0.1152848972
409.2,0.1190626404
410.4,0.122531867
411.5,0.1269268293
412.7,0.1293818635
413.8,0.1302459625
415,0.1322043495
416.1,0.1324239376
417.3,0.1342432034
418.4,0.1368969458
419.6,0.1386486105
420.7,0.1396035406
421.9,0.1409024791
423,0.1433989505
424.2,0.1440811464
425.3,0.1436909324
426.5,0.1440306804
427.6,0.1458864968
428.8,0.1459537661
429.9,0.1460507715
431.1,0.1460029911
432.2,0.1471882306
433.4,0.1459246074
434.5,0.144021275
435.7,0.1438786914
436.8,0.1449814586
438,0.1464959709
439.1,0.1458352195
440.3,0.1438248307
441.4,0.1414963806
442.6,0.1396368716
443.7,0.1387474471
444.9,0.1367373453
446,0.1354110474
447.2,0.1358375088
448.3,0.1354662122
449.5,0.1339727843
450.6,0.1304874987
451.8,0.1276169202
452.9,0.1247187527
454.1,0.1238205435
455.2,0.122536555
456.4,0.1236644381
457.5,0.1231685045
458.7,0.1233378699
459.8,0.1226895352
461,0.1224752366
462.1,0.1220943509
463.3,0.1204435466
464.4,0.1174558519
465.6,0.1153862985
466.7,0.1148352247
467.9,0.1155555409
469,0.1165929877
470.2,0.1172417986
471.3,0.1185533784
472.5,0.1181215926
473.6,0.1171757538
474.8,0.1155130366
475.9,0.1148097307
477.1,0.1137624506
478.2,0.1122146166
479.4,0.1096383719
480.5,0.1073172579
481.7,0.1056336016
482.8,0.1055870072
484,0.1045078245
485.1,0.101225432
486.3,0.09736438173
487.4,0.09487019583
488.6,0.09442577092
489.7,0.09528670944
490.9,0.09505815127
492,0.09350142875
493.2,0.09182945472
494.3,0.0904871557
495.5,0.09008330825
496.6,0.08995768492
497.8,0.08936980392
498.9,0.08899120319
500.1,0.08822929886
501.2,0.08939295364
502.4,0.08873301598
503.5,0.08678967779
504.6,0.08373033566
505.8,0.08316926378
506.9,0.08433748197
508.1,0.08478476712
509.2,0.08398862237
510.4,0.08410309617
511.6,0.08428579331
512.6,0.08337024869
513.7,0.08324283174
514.7,0.08260727254
515.8,0.0832246539
516.9,0.0827147052
517.9,0.08265889132
519,0.08308522312
520.1,0.0831001347
521.1,0.08357613455
522.2,0.08394380532
523.3,0.08289251162
524.3,0.08121551608
525.4,0.07960713477
526.5,0.07990219289
527.5,0.07943268069
528.6,7.95E-02
529.7,0.07735593488
530.7,0.07810882223
531.8,0.07873974154
532.9,0.08102503357
533.9,0.08121387723
535,0.08011832697
536.1,0.07826466791
537.1,0.07839181718
538.2,0.07976074619
539.2,0.08098072317
540.3,0.07900888431
541.4,0.0786340451
542.4,0.07776665108
543.5,0.07806093305
544.6,0.07710589617
545.6,0.07849191787
546.7,8.05E-02
547.8,0.08132454479
548.8,0.08026530741
549.9,0.0811266342
551,0.08195165994
552,0.08246718676
553.1,0.08180546441
554.2,0.08137160702
555.2,0.08152014059
556.3,0.0809322358
557.4,0.08149768774
558.4,0.08242605412
559.5,0.08435044334
560.6,0.08498930891
561.6,0.08422581658
562.7,0.08270097221
563.7,0.08134265215
564.8,0.08230431581
565.9,0.0817406966
566.9,0.08356892323
568,0.08330163729
569.1,0.08431896373
570.1,0.08427525219
571.2,0.08392416378
572.3,0.08426893287
573.3,0.08342309633
574.4,0.08291976847
575.5,0.08215178679
576.5,0.08169273705
577.6,0.08203756987
578.7,8.15E-02
579.7,0.08126574373
580.8,0.08076872121
581.9,0.08062923781
582.9,0.08066442136
584,0.08008510377
585.1,0.07989469084
586.1,0.07939561805
587.2,0.08037898927
588.3,0.08213980934
589.3,0.08276398402
590.4,0.08355413098
591.5,0.08339056067
592.6,0.08284577872
593.6,0.0814188534
594.7,0.08034010509
595.8,0.08097265943
596.9,0.08221324327
598,0.08316579423
