Wavelength, Absorbance
380.5,0.03445865753
381.6,0.03766929836
382.8,0.04378493995
383.9,0.05316882438
385.1,0.05103673289
386.2,0.04968840278
387.4,0.0474543598
388.5,0.04987821203
389.7,0.04672404279
390.8,0.04673373398
392,0.0463509313
393.1,0.04566962709
394.3,0.04670907518
395.4,0.04646623557
396.6,0.04896472217
397.7,0.05073868406
398.9,0.05256024187
400,0.05340946694
401.2,0.05225641335
402.3,0.05127035593
403.5,0.05016352415
404.6,0.05000599219
405.8,0.04933995897
406.9,0.04818848365
408.1,0.0465254004
409.2,0.04746877462
410.4,0.04681502954
411.5,0.04737211119
412.7,0.04739039798
413.8,0.04907942167
415,0.04835711922
416.1,0.04871428681
417.3,0.04810493507
418.4,0.04967716376
419.6,0.04800004319
420.7,0.04795520952
421.9,0.04717535238
423,0.04787340407
424.2,0.04742741115
425.3,0.04692533811
426.5,0.04690761269
427.6,0.04711109779
428.8,0.04761438006
429.9,0.04798090614
431.1,0.04805923287
432.2,0.04914906161
433.4,0.04894910076
434.5,0.0498985592
435.7,0.04927247765
436.8,0.04912069432
438,0.04845004262
439.1,0.04705358155
440.3,0.04677996531
441.4,0.04529060107
442.6,0.04459654834
443.7,0.04389518177
444.9,0.04227654456
446,0.04167598614
447.2,0.03983739202
448.3,0.03910853399
449.5,0.03848322971
450.6,0.03788474315
451.8,0.03735470731
452.9,0.03618701836
454.1,0.0356148684
455.2,0.03563898223
456.4,0.03600892908
457.5,0.03554332849
458.7,0.03573496246
459.8,0.03513724673
461,0.0354759644
462.1,0.03528347237
463.3,0.03564703476
464.4,0.03522543601
465.6,0.03613935033
466.7,0.03716084875
467.9,0.03743455552
469,0.03671738871
470.2,0.03595822341
471.3,0.03591535928
472.5,0.03629641563
473.6,0.03707110026
474.8,0.0365794934
475.9,0.03633026415
477.1,0.03636709034
478.2,0.03792826737
479.4,0.03575213343
480.5,0.03302863976
481.7,0.02961915734
482.8,0.03032366452
484,0.03026285363
485.1,0.03107164255
486.3,0.03115033821
487.4,0.03149160852
488.6,0.03015792792
489.7,0.02955449875
490.9,0.0283093649
492,0.02811885964
493.2,0.02706950465
494.3,0.02659931572
495.5,0.02493309211
496.6,0.02487908642
497.8,0.02434260613
498.9,0.02476300447
500.1,0.02391789896
501.2,0.0236397001
502.4,0.02337236827
503.5,0.02355170712
504.6,0.02448636312
505.8,0.02591753582
506.9,0.02588663344
508.1,0.02673279195
509.2,0.02688031011
510.4,0.0279498455
511.6,0.02796163875
512.6,0.02879552846
513.7,0.02970098251
514.7,0.02916067982
515.8,0.02875205854
516.9,0.02869114687
517.9,0.02840431347
519,0.02861444439
520.1,0.02763724086
521.1,0.02765015688
522.2,0.02857030214
523.3,0.03055613326
524.3,0.0322658538
525.4,0.03222415099
526.5,0.03129407096
527.5,0.03034883766
528.6,0.02986346372
529.7,0.03004815363
530.7,0.03103454839
531.8,0.03206093438
532.9,0.0315928818
533.9,0.03184941889
535,0.03121959941
536.1,0.03266778921
537.1,0.03239987094
538.2,0.03333334177
539.2,0.03285963901
540.3,0.0325901717
541.4,0.03238982393
542.4,0.0323578061
543.5,0.03299643576
544.6,0.0333060839
545.6,0.03264074199
546.7,0.03243413653
547.8,0.03167637109
548.8,0.03223438926
549.9,0.03123635159
551,0.032091919
552,0.03234720577
553.1,0.03303680118
554.2,0.0324475773
555.2,0.03262326068
556.3,0.03270411934
557.4,0.03274351969
558.4,0.03340521673
559.5,0.03443164955
560.6,0.03505316821
561.6,0.03550610921
562.7,0.03604446799
563.7,0.03593230365
564.8,0.03528911285
565.9,0.03485067504
566.9,0.03520545921
568,0.03483792077
569.1,0.03506232362
570.1,0.03507740683
571.2,0.03562617331
572.3,0.03552924409
573.3,0.03626764469
574.4,0.03582777806
575.5,0.03585282752
576.5,0.0353894556
577.6,0.03571519179
578.7,0.03653732705
579.7,0.03653557379
580.8,0.03778479179
581.9,0.03769456927
582.9,0.03823041514
584,0.03779212452
585.1,0.03806674964
586.1,0.03879788577
587.2,0.03921004676
588.3,0.03926305855
589.3,0.03875562638
590.4,0.03871102602
591.5,0.03958086598
592.6,0.04067756289
593.6,0.04107610002
594.7,0.04091211586
595.8,0.04013036876
596.9,0.03958404792
598,0.03943027013
599,0.03960691934
600.1,0.04003380491
601.2,0.03994128022
602.3,0.0402345759
603.3,0.0410137486
604.4,0.04104750927
605.5,0.04204824067
606.6,0.04220995072
607.6,0.04301892794
608.7,0.04262703986
609.8,0.04242931305
610.9,0.04310023622
611.9,0.04300120802
613,0.04246919308
614.1,0.04145252039
615.2,0.04119607472
616.2,0.04184781262
617.3,0.04260492463
618.4,0.04288808743
619.5,0.04227107734
620.6,0.04141444931
621.6,0.04141196715
622.7,0.04239181963
623.8,0.04294453591
624.9,0.04251603033
625.9,0.04225749258
627,0.04097306927
628.1,0.04143292726
629.2,0.04070809056
630.2,0.04205167034
631.3,0.04165182742
632.4,0.04311133958
633.5,0.0432484795
634.5,0.04383464706
635.6,0.04367153803
636.7,0.04294231274
637.8,0.0431347659
638.8,0.04288976451
639.9,0.04374867574
641,0.04360945832
642.1,0.04363488373
643.1,0.04353951463
644.2,0.04376514207
645.3,0.04409636206
646.4,0.04517091705
647.5,0.04592955096
648.5,0.0464166093
649.6,0.04668761335
650.7,0.0472396442
651.8,0.04823101836
652.8,0.04959812758
653.9,0.05100039241
655,0.05232379897
656.1,0.0530619215
657.1,0.05404500421
658.2,0.05484046885
659.3,0.05576586468
660.4,0.05624323618
661.4,0.05665210243
662.5,0.0560811379
663.6,0.05631124397
664.7,0.05460282538
665.7,0.05427312114
666.8,0.0519459847
667.9,0.05147826036
669,0.05001564133
670.1,0.04911533783
671.1,0.04771737109
672.2,0.04568441377
673.3,0.04431044966
674.3,0.04249801265
675.4,0.0408844256
676.5,0.03918917465
677.6,0.03706899165
678.6,0.03590459667
679.7,0.03474154534
680.8,0.0354967335
681.9,0.03488022158
682.9,0.03437466893
684,0.03348931471
685.1,0.03285539703
686.2,0.03186362094
687.2,0.03070762562
688.3,0.03028272757
689.4,0.02977601321
690.4,0.02987556631
691.5,0.03033244395
692.6,0.03030295927
693.7,0.03009158091
694.7,0.02949109257
695.8,0.02966259074
696.9,0.02926391147
698,0.02880806768
699,0.02875779243
700.1,0.02804119681
701.2,0.02810944479
702.2,0.02711398366
703.3,0.02746742468
704.4,0.02637262528
705.5,0.0264096873
706.6,0.02609625214
707.7,0.02580764758
708.8,0.0259787288
709.9,0.02533898972
711,0.02601251033
712.1,0.02516214438
713.2,0.02547547914
714.3,0.02511075356
715.4,0.02584929362
716.5,0.02554783985
717.6,0.02562181828
718.8,0.02443067956
719.9,0.02466416851
721,0.02370633241
722.1,0.02442080132
723.2,0.02386535886
724.3,0.02452512274
725.4,0.02356787551
726.5,0.02355852463
727.6,0.02319888175
728.7,0.02383239866
729.8,0.02332811568
731,0.02313967056
732.1,0.02342159851
733.2,0.02388319992
734.3,0.02354844375
735.4,0.02257171783
736.5,0.0219730675
737.6,0.02223251525
738.7,0.02255098147
739.8,0.02201800271
740.9,0.02120220503
742.1,0.02066766845
743.2,0.02015904475
744.3,0.01995942211
745.4,0.01924817946
746.5,0.02012974715
747.6,0.02080239319
748.7,0.02167600338
749.8,0.02191227588
750.9,0.0214378969
752,0.02014688053
753.1,0.02022805883
754.3,0.02075673113
755.4,0.02199152445
756.5,0.02203431978
757.6,0.02141728434
758.7,0.02150180112
759.8,0.02116891484
760.9,0.02172042938
762,0.02188130519
763.1,0.02196525927
764.2,0.0207459477
