Wavelength, Absorbance
380.5,-0.007717854513
381.6,0.005944808165
382.8,0.01445824851
383.9,0.02438319059
385.1,0.0203717138
386.2,0.02381039014
387.4,0.02244046079
388.5,0.02397439657
389.7,0.02424468324
390.8,0.02599731244
392,0.0263762403
393.1,0.02608343627
394.3,0.0274259868
395.4,0.027772219
396.6,0.02823929858
397.7,0.03221299442
398.9,0.03537354301
400,0.03959823775
401.2,0.04028809694
402.3,0.0435411795
403.5,0.04608727388
404.6,0.0491651799
405.8,0.0510522173
406.9,0.05325449705
408.1,0.05560917162
409.2,0.05815171536
410.4,0.06027375177
411.5,0.06201649249
412.7,0.06409355825
413.8,0.06555449045
415,0.06722929259
416.1,0.06878685215
417.3,0.06991741756
418.4,0.07157668006
419.6,0.07113558112
420.7,0.07181731396
421.9,0.07188539571
423,0.07334921047
424.2,0.07303571158
425.3,0.0724462012
426.5,0.07301246692
427.6,0.07499093163
428.8,0.07646593197
429.9,0.07598142783
431.1,0.07517332128
432.2,0.07570308466
433.4,0.07561282813
434.5,0.07492792093
435.7,0.07371324168
436.8,0.073473987
438,0.07266332108
439.1,0.07149209636
440.3,0.07050829802
441.4,0.0704204038
442.6,0.06952689102
443.7,0.06717910597
444.9,0.06544354782
446,0.06399514423
447.2,0.06341415202
448.3,0.0605795696
449.5,0.0597624361
450.6,0.05846468751
451.8,0.05887399625
452.9,0.05714299762
454.1,0.05602456572
455.2,0.05475970861
456.4,0.05278287105
457.5,0.05252824911
458.7,0.05120161414
459.8,0.05009905186
461,0.04816086236
462.1,0.04731257982
463.3,0.04813325647
464.4,0.04914343044
465.6,0.0494002907
466.7,0.04959517755
467.9,0.04794112811
469,0.04683227203
470.2,0.04436421875
471.3,0.04310641922
472.5,0.04290035097
473.6,0.043807956
474.8,0.04474083747
475.9,0.04316312139
477.1,0.0411961397
478.2,0.03899390708
479.4,0.03749754254
480.5,0.03536550115
481.7,0.03326833606
482.8,0.03091538447
484,0.02982460476
485.1,0.0276986666
486.3,0.02801668235
487.4,0.02697401887
488.6,0.02575177466
489.7,0.02367512325
490.9,0.02166958542
492,0.02125397745
493.2,0.02001024777
494.3,0.01897449659
495.5,0.01659690696
496.6,0.01506651109
497.8,0.01370472352
498.9,0.0129345986
500.1,0.01217232848
501.2,0.01096928286
502.4,0.009569301514
503.5,0.008170445737
504.6,0.007280395576
505.8,0.006918793607
506.9,0.005429237046
508.1,0.004828900837
509.2,0.003669363692
510.4,0.004540209887
511.6,0.003979026874
512.6,0.003706897585
513.7,0.00161759513
514.7,-0.0005070752644
515.8,-0.00139151777
516.9,-0.0006080846039
517.9,-0.0008295693945
519,-0.0008457499147
520.1,-0.001935549561
521.1,-0.001497245553
522.2,-0.001336202587
523.3,-0.001180196483
524.3,-0.001388130778
525.4,-0.001810685636
526.5,-0.001651930842
527.5,-0.001301891373
528.6,-0.001168739866
529.7,-0.001072191483
530.7,-0.0008204638316
531.8,-0.0009703308723
532.9,-0.001746181339
533.9,-0.001460353139
535,-0.0006653418321
536.1,1.42E-05
537.1,-0.0006982705774
538.2,-0.000801887283
539.2,-0.0001842040101
540.3,-0.0004165377023
541.4,-0.0009940649553
542.4,-0.001792056081
543.5,-0.001305495888
544.6,-0.0007826345013
545.6,-0.0002948917813
546.7,-0.0008549547731
547.8,-0.001016797597
548.8,-0.001373361466
549.9,-0.002004067019
551,-0.002631263211
552,-0.00289565178
553.1,-0.002310238149
554.2,-0.002759750396
555.2,-0.002710757245
556.3,-0.003292727147
557.4,-0.003235954598
558.4,-0.003244840482
559.5,-0.002727989384
560.6,-0.0023613695
561.6,-0.002390412124
562.7,-0.002057647803
563.7,-0.002304832271
564.8,-0.003037584635
565.9,-0.002964345339
566.9,-0.002519139635
568,-0.002750928024
569.1,-0.003255968843
570.1,-0.004100745274
571.2,-0.00439064947
572.3,-0.004128712661
573.3,-0.003339871794
574.4,-0.003436347161
575.5,-0.004300395046
576.5,-0.004927241625
577.6,-0.003838982939
578.7,-0.003558582258
579.7,-0.00385879439
580.8,-0.00462973376
581.9,-0.004438784453
582.9,-0.003987654155
584,-0.004321153089
585.1,-0.004818172637
586.1,-0.005148597304
587.2,-0.004683520337
588.3,-0.004708237056
589.3,-0.004932292796
590.4,-0.004751817712
591.5,-0.004028304724
592.6,-0.00343095648
593.6,-0.003274591503
594.7,-0.0031213007
595.8,-0.003688581365
596.9,-0.004439421995
598,-0.00492303988
599,-0.004293953954
600.1,-0.003771367943
601.2,-0.003548014265
602.3,-0.003816831118
603.3,-0.003983715081
604.4,-0.003895534032
605.5,-0.003442596034
606.6,-0.002437964477
607.6,-0.002043855574
608.7,-0.001670916304
609.8,-0.001509440489
610.9,-0.001211353636
611.9,-0.001615868
613,-0.002430000066
614.1,-0.002875232386
615.2,-0.002505868455
616.2,-0.002157041887
617.3,-0.002380628869
618.4,-0.00240882008
619.5,-0.001736608257
620.6,-0.0009975297962
621.6,-0.0008592582689
622.7,-0.001098736127
623.8,-0.001223158993
624.9,-0.0009894854999
625.9,-0.001128870119
627,-0.001306674102
628.1,-0.002091666459
629.2,-0.00250224102
630.2,-0.002490148051
631.3,-0.002181020106
632.4,-0.001460297314
633.5,-0.0002752012597
634.5,0.000791635028
635.6,0.001511111426
636.7,0.001388638312
637.8,0.0009138390569
638.8,0.001174122526
639.9,0.001026469716
641,0.001257385221
642.1,0.0008940126841
643.1,0.001236353213
644.2,0.001440988064
645.3,0.001997420163
