Wavelength, Absorbance
380.5,0.05877899029
381.6,0.05725805977
382.8,0.06400701236
383.9,6.29E-02
385.1,0.06055573577
386.2,0.05623788049
387.4,0.05246339148
388.5,0.04851352288
389.7,0.04469183507
390.8,0.0414158588
392,0.0429725408
393.1,0.04460645388
394.3,0.04477274715
395.4,0.04257363927
396.6,0.0396241532
397.7,0.03738653256
398.9,0.03516231088
400,0.03341857966
401.2,0.03250507053
402.3,0.03234142012
403.5,0.03148953128
404.6,0.03157854725
405.8,0.03122430904
406.9,3.12E-02
408.1,0.03132093584
409.2,0.03118592798
410.4,0.03198763453
411.5,0.03212689234
412.7,0.03363858479
413.8,0.03453106162
415,0.03454762477
416.1,0.03390410877
417.3,0.03414123119
418.4,0.03532383293
419.6,0.0353688361
420.7,3.41E-02
421.9,0.03299946074
423,0.03345064983
424.2,0.0339349337
425.3,0.03563298097
426.5,0.03666302386
427.6,3.87E-02
428.8,0.03992827478
429.9,0.04053919867
431.1,0.04103154948
432.2,0.03953913649
433.4,0.04030405558
434.5,0.04004434018
435.7,0.04070088562
436.8,0.04151800134
438,0.04200841698
439.1,0.04304581842
440.3,0.04257942165
441.4,0.0417597926
442.6,0.04029212668
443.7,0.03935997827
444.9,0.04009024754
446,0.04055137115
447.2,0.03916511775
448.3,0.03747235569
449.5,0.03520949407
450.6,0.03455884944
451.8,0.03367270374
452.9,0.03392860184
454.1,0.03376315974
455.2,0.03163689948
456.4,0.03221802866
457.5,0.03185169483
458.7,0.03337067843
459.8,0.03213985577
461,0.03069807102
462.1,2.92E-02
463.3,0.02811380851
464.4,0.02800586031
465.6,0.02955373203
466.7,0.03125912908
467.9,0.03125983396
469,0.02979207008
470.2,0.02661818224
471.3,0.02711917309
472.5,0.02642082619
473.6,0.02605351419
474.8,0.02502368116
475.9,0.0231137667
477.1,0.02244508275
478.2,0.0220286158
479.4,0.02351361294
480.5,0.02504899195
481.7,0.02318767546
482.8,0.02157065823
484,0.02023949773
485.1,0.0192425341
486.3,0.01838115731
487.4,0.01750141054
488.6,0.01752283462
489.7,0.01818950649
490.9,0.01588072552
492,0.01567175946
493.2,0.01518511241
494.3,0.0164231665
495.5,0.01558990399
496.6,0.01398180241
497.8,1.34E-02
498.9,0.0137276994
500.1,0.01420802794
501.2,0.01485883098
502.4,0.01471879397
503.5,0.01437367018
504.6,0.01493266142
505.8,0.01541563263
506.9,0.01644011756
508.1,0.01654037511
509.2,0.01563986078
510.4,0.01484681382
511.6,1.47E-02
512.6,0.01387250841
513.7,0.01419593757
514.7,0.01409951223
515.8,0.01413153998
516.9,0.01410114505
517.9,0.01350731776
519,0.01395628345
520.1,0.01429954442
521.1,0.01393453795
522.2,0.01323052722
523.3,0.01263629089
524.3,0.01241211825
525.4,0.01235720835
526.5,0.01189777606
527.5,0.01105318985
528.6,0.0118854078
529.7,0.01077803263
530.7,0.01061938699
531.8,0.009299218986
532.9,0.009606814271
533.9,1.01E-02
535,0.01043239368
536.1,0.01021027787
537.1,0.008947471253
538.2,0.00698705229
539.2,0.005662919669
540.3,6.46E-03
541.4,0.00738527343
542.4,0.00842457198
543.5,0.006572637257
544.6,0.00671253498
545.6,0.005301133126
546.7,0.006012631159
547.8,5.13E-03
548.8,0.004651277909
549.9,0.003584677323
551,3.05E-03
552,0.002494741263
553.1,0.003484437831
554.2,0.003956109412
555.2,0.004172805659
556.3,0.002982472432
557.4,0.001635748025
558.4,0.002687350559
559.5,0.002342079932
560.6,0.002557135197
561.6,0.002122024216
562.7,0.003325000511
563.7,0.004040631201
564.8,3.20E-03
565.9,2.56E-03
566.9,1.30E-03
568,0.001836014593
569.1,0.001695171916
570.1,0.002805561226
571.2,0.002233003401
572.3,0.00231357045
573.3,3.07E-03
574.4,0.002639829065
575.5,3.16E-03
576.5,0.002014246367
577.6,0.003500637193
578.7,2.68E-03
579.7,0.002887270958
580.8,0.00270721079
581.9,0.003319126393
582.9,0.003683765783
584,0.002908381002
585.1,0.002229825127
586.1,0.001798228656
587.2,0.002380258864
588.3,0.003124448641
589.3,0.00304947913
590.4,0.00310071333
591.5,2.98E-03
592.6,0.003245887881
593.6,0.003729133814
594.7,0.004231085992
595.8,0.004991065911
596.9,0.005492442068
598,0.004536619342
599,0.004134032557
600.1,0.003320393798
601.2,0.004500843386
602.3,0.004791560406
603.3,0.005063491878
604.4,0.00489975925
605.5,0.005159410132
606.6,0.005251195546
607.6,0.005115031956
608.7,0.005336419553
609.8,0.005123036915
610.9,0.006338631717
611.9,0.005940840012
613,0.006010599877
614.1,0.005440678697
615.2,0.005421355168
616.2,0.004517440802
617.3,0.003561437261
618.4,0.003467939347
619.5,0.004138493387
620.6,0.004394077711
621.6,0.004423857962
622.7,0.004715048506
623.8,0.004578425795
624.9,0.004022731069
625.9,0.003381415924
627,0.003356113655
628.1,0.003075380926
629.2,0.003296269405
630.2,0.00290954994
631.3,0.003394071082
632.4,0.002855663892
633.5,0.002783413965
634.5,2.00E-03
635.6,0.002462519216
636.7,0.00345638825
637.8,0.004168059398
638.8,0.00389663549
639.9,0.002931347479
641,0.002425213961
642.1,0.002522927383
643.1,0.003754918644
644.2,4.49E-03
645.3,0.004753147325
646.4,0.00435136812
647.5,0.004146650107
648.5,0.004934043077
649.6,5.92E-03
650.7,0.007365600388
651.8,0.009113691874
652.8,0.009701399479
653.9,0.009996946405
655,1.03E-02
656.1,0.01043331096
657.1,0.01082659219
658.2,0.01020022185
659.3,0.01175778723
660.4,0.0121235915
661.4,0.01327466867
662.5,0.01289330489
663.6,0.01328057532
664.7,1.25E-02
665.7,0.01262287266
666.8,0.01211482998
667.9,0.01130622164
669,0.009151466418
670.1,0.007979067595
671.1,0.008360568471
672.2,0.007072264208
673.3,0.005807485775
674.3,0.003944437035
675.4,0.003092742143
676.5,0.003717125635
677.6,2.53E-03
678.6,0.002261261804
679.7,9.74E-04
680.8,-0.0003007485933
681.9,-0.001330620124
682.9,-0.002501067654
684,-0.002436756031
685.1,-0.002757864014
