Wavelength, Absorbance
380.5,0.02980536711
381.6,0.03237794464
382.8,0.03336099897
383.9,0.03030223624
385.1,0.03064278348
386.2,0.03029183629
387.4,0.03611800219
388.5,0.03907289371
389.7,0.03851715406
390.8,0.03954801347
392,0.04083518462
393.1,0.04417987488
394.3,0.04575227525
395.4,0.0472046611
396.6,0.04856902163
397.7,0.0494301832
398.9,0.046868556
400,0.04601186274
401.2,0.0457575994
402.3,0.04764475756
403.5,0.04701584932
404.6,0.04717847665
405.8,0.0458900937
406.9,0.04480057295
408.1,0.04301971105
409.2,0.04208303093
410.4,0.0415335189
411.5,0.04312551169
412.7,0.04470049582
413.8,0.04691632047
415,0.04711886482
416.1,0.04792041388
417.3,0.04640735221
418.4,0.04601761699
419.6,0.04502879997
420.7,0.04544206374
421.9,0.0455452399
423,0.04520346819
424.2,0.0454539775
425.3,0.04571116221
426.5,0.04742331973
427.6,0.04934282884
428.8,0.05048026355
429.9,0.04991253269
431.1,0.04822234342
432.2,0.04618577535
433.4,0.04556455143
434.5,0.04600410674
435.7,0.04802391257
436.8,0.04880431637
438,0.04774991008
439.1,0.04575951099
440.3,0.04526443416
441.4,0.04626626048
442.6,0.0462369427
443.7,0.04440322468
444.9,0.043281988
446,0.04469652022
447.2,0.04442991588
448.3,0.04334959864
449.5,0.03855585292
450.6,0.03747386379
451.8,0.03749202466
452.9,0.03779506829
454.1,0.03584127295
455.2,0.03337078596
456.4,0.03180275891
457.5,0.03231587107
458.7,0.03177898244
459.8,0.03231790203
461,0.03143056846
462.1,0.03191009565
463.3,0.03295606982
464.4,0.03250524555
465.6,0.03151325845
466.7,0.0290124577
467.9,0.03057093979
469,0.03067004265
470.2,0.03094560379
471.3,0.02998464975
472.5,0.0300527923
473.6,0.03094696024
474.8,0.03017489034
475.9,0.02750244505
477.1,0.02654838893
478.2,0.02574022778
479.4,0.02743130774
480.5,0.02827621836
481.7,0.02870668355
482.8,0.02807565104
484,0.02504229521
485.1,0.02307362769
486.3,0.01937148395
487.4,0.01901348749
488.6,0.01592082415
489.7,0.01629702692
490.9,0.01432472236
492,0.01629213939
493.2,0.01627479415
494.3,0.01616426013
495.5,0.0141669051
496.6,0.01221001506
497.8,0.01177404866
498.9,0.01304977322
500.1,0.01349108296
501.2,0.01248887781
502.4,0.00957159702
503.5,0.008316778991
504.6,0.006619178148
505.8,0.00595513447
506.9,0.005698306547
508.1,0.006043665789
509.2,0.007398173875
510.4,0.007197845557
511.6,0.006457701041
512.6,0.003939756909
513.7,0.004208092834
514.7,0.0052779478
515.8,0.005012292073
516.9,0.004153955897
517.9,0.003304654432
519,0.00383592767
520.1,0.004404099022
521.1,0.005265017433
522.2,0.005799168675
523.3,0.005581770979
524.3,0.003777965341
525.4,0.004158523661
526.5,0.002558932013
527.5,0.002458271611
528.6,1.70E-04
529.7,0.001915366674
530.7,0.002807394786
531.8,0.005386056826
532.9,0.004734090947
533.9,0.004787854279
535,0.003253829743
536.1,0.002877560461
537.1,0.001732107218
538.2,0.001285061847
539.2,0.0005493436142
540.3,0.001895512853
541.4,0.00212858247
542.4,0.002475191453
543.5,0.00172871895
544.6,0.001849737805
545.6,0.001739319131
546.7,1.92E-03
547.8,0.001856845349
548.8,0.001726864242
549.9,0.001059415635
551,0.001290680006
552,0.0012897348
553.1,0.001535675032
554.2,0.001822000588
555.2,0.002588763675
556.3,0.002604732435
557.4,0.002381554238
558.4,0.002142999068
559.5,0.00321845749
560.6,0.003134069253
561.6,0.003224592866
562.7,0.002535737022
563.7,0.002633809885
564.8,0.001812908216
565.9,0.001445598589
566.9,0.002367209086
568,0.00282922405
569.1,0.002469231327
570.1,0.00110615753
571.2,0.001775884834
572.3,0.001905884547
573.3,0.002945661297
574.4,0.002453525103
575.5,0.003057599617
576.5,0.002980013877
577.6,0.002638130792
578.7,1.10E-03
579.7,-0.0006976684265
580.8,-0.0009681055781
581.9,0.000441128192
582.9,0.002162865915
584,0.003910991221
585.1,0.00405923814
586.1,0.004303302976
587.2,0.00381684689
588.3,0.003875125665
589.3,0.004208100689
590.4,0.004671981323
591.5,0.005714520739
592.6,0.004947155258
593.6,0.004118881119
594.7,0.004156938246
595.8,0.00574588849
